edges,resolution,precision,recall,f1rp,recovery,relevance,f1rr,f1rprr
2000,4.5,0.0049358170632150125,0.027587499403739356,0.008373491087648725,0.14523743538187037,0.21204357577694033,0.1723946371241938,0.015971233112799393
2000,5.0,0.0049358170632150125,0.027587499403739356,0.008373491087648725,0.14523743538187037,0.21204357577694033,0.1723946371241938,0.015971233112799393
2000,5.5,0.003558988800069617,0.02582546874828602,0.00625586188756044,0.1439977046240669,0.2099908043203241,0.1708427988493743,0.012069757610121312
2000,6.0,0.003503714329545322,0.025777631013881117,0.006168941632003472,0.1439977046240669,0.21021423586620508,0.1709166969478098,0.01190808171528436
2000,6.5,0.0031727131363573414,0.025178591934031807,0.005635327840164729,0.144207384769417,0.20945442289708976,0.1708121934549357,0.010910696870672693
2000,7.0,0.0031073992425948984,0.025098418084585794,0.005530121991623034,0.14394053779028126,0.20970762576657168,0.1707088091620231,0.01071318957203234
2000,7.5,0.0030130516746454247,0.024842305323400576,0.0053742732259346535,0.14407582039910882,0.2100784113117758,0.1709267700214538,0.010420893113295818
2000,8.0,0.0030014999032253087,0.024712427378079976,0.005352857256994002,0.14101013588152683,0.20921910284157103,0.16847259371183615,0.01037603804078971
2000,8.5,0.0029673755338183476,0.024567110623050073,0.005295166402171111,0.14081682592631212,0.2087294392493503,0.16817583273390957,0.010267065083901107
2000,9.0,0.0029613870361381183,0.02452979253401903,0.005284764840593292,0.13904311297729074,0.2086998223804301,0.1668949676963631,0.010245115895558519
2000,9.5,0.002881851744176104,0.024440972818102855,0.005155781751968,0.13769824643069095,0.20991526273173522,0.16630517983518045,0.010001497758032487
2500,1.0,0.0057121168781948655,0.031000955679908043,0.009646759033808535,0.13942280747422392,0.2289440975255964,0.17330562761433055,0.01827620463912004
2500,1.5,0.0057121168781948655,0.031000955679908043,0.009646759033808535,0.13942280747422392,0.2289440975255964,0.17330562761433055,0.01827620463912004
2500,2.0,0.0057121168781948655,0.031000955679908043,0.009646759033808535,0.13942280747422392,0.2289440975255964,0.17330562761433055,0.01827620463912004
2500,2.5,0.0057121168781948655,0.031000955679908043,0.009646759033808535,0.13942280747422392,0.2289440975255964,0.17330562761433055,0.01827620463912004
2500,3.0,0.0057121168781948655,0.031000955679908043,0.009646759033808535,0.13942280747422392,0.2289440975255964,0.17330562761433055,0.01827620463912004
2500,3.5,0.005697366145525296,0.031034505915428567,0.009627330894121364,0.13869646304139435,0.22891660559840446,0.17273555396394422,0.018238166570840993
2500,4.0,0.005507273457839208,0.03076503864183345,0.009342193586997505,0.13866596956057956,0.22864127245649699,0.17263348009495982,0.017725175656861436
2500,4.5,0.005213159939254067,0.03033922579706364,0.00889747527416523,0.13762531141735035,0.22830191600217084,0.1717288025192757,0.016918388541722403
2500,5.0,0.00520624867663368,0.030354746152234522,0.00888807288688847,0.13691259479821571,0.22826367023968178,0.17116211749104654,0.01689863668059774
2500,5.5,0.0037479071040303624,0.02841114781737819,0.006622230845939584,0.13688350421461387,0.22544226683688304,0.17034022941930116,0.012748831812963797
2500,6.0,0.0038675589039874002,0.02846257826326493,0.006809788490723193,0.13698196465142018,0.22712769692762874,0.17089575715718466,0.013097666209114423
2500,6.5,0.003469552196675903,0.02779260591152285,0.006168985298963272,0.1361980009514608,0.22551254539553367,0.16982837897616893,0.011905505262146489
2500,7.0,0.0033033444687802613,0.027552975660411545,0.005899405331885346,0.13602950174778736,0.22582063523850726,0.16978447902053137,0.011402610597974523
2500,7.5,0.0032836713109610518,0.02755610351227648,0.0058680834775068115,0.13573321497109495,0.2261709632051143,0.16965215557136917,0.011343797346977713
