edges,resolution,precision,recall,recovery,relevance,f1rprr
3500,6.5,0.004554098014063123,0.032405775288868184,0.13541933780922946,0.2469686513611445,0.015274479705335683
3500,7.0,0.004490760364561834,0.03233261452078621,0.13479531064876943,0.24701479384914748,0.015090071230440948
3500,7.5,0.004337207815301817,0.03185401151715706,0.1330033630340355,0.24579663216586944,0.014622912759344877
3500,8.0,0.0043469174278850005,0.031956982443894645,0.13220933072405044,0.24685329514113707,0.014654435815531943
3500,8.5,0.004314251035756993,0.031796079648394086,0.13158045113828962,0.24644881040202707,0.01455085626478135
3500,9.0,0.0043075604099390595,0.03169012447150238,0.13072698943236188,0.24590069357484046,0.014523181301988862
3500,9.5,0.004260366587925953,0.031549693198820276,0.12901884774111863,0.24545447862604153,0.014375949272543743
4000,1.0,0.008098338615136546,0.0380455013055789,0.13632869884368032,0.2561943866049188,0.02484395931032993
4000,1.5,0.008098338615136546,0.0380455013055789,0.13632869884368032,0.2561943866049188,0.02484395931032993
4000,2.0,0.008098338615136546,0.0380455013055789,0.13632869884368032,0.2561943866049188,0.02484395931032993
4000,2.5,0.008098338615136546,0.0380455013055789,0.1363286988436803,0.2561943866049188,0.02484395931032993
4000,3.0,0.007998129288854518,0.03811020015693426,0.13757290653930812,0.25769867504009486,0.024627765912617495
4000,3.5,0.007998129288854518,0.03811020015693426,0.13757290653930812,0.25769867504009486,0.024627765912617495
4000,4.0,0.007998129991596036,0.03811211661968736,0.13709431862305624,0.25789720028116125,0.02462457332671798
4000,4.5,0.007998129991596036,0.03811211661968736,0.13709431862305624,0.25789720028116125,0.02462457332671798
4000,5.0,0.007998129991596036,0.03811211661968736,0.13709431862305624,0.25789720028116125,0.02462457332671798
4000,5.5,0.007998129991596036,0.03811211661968736,0.13709431862305624,0.25789720028116125,0.02462457332671798
4000,6.0,0.006372778513047498,0.036227454567983264,0.13599613174981617,0.2553203082895523,0.02042999002981935
4000,6.5,0.006099801677679558,0.035769938610969,0.1348237390885032,0.2556545117383738,0.01968263594610367
4000,7.0,0.005876038581163416,0.03530597334466813,0.13424019533260023,0.25550224152796397,0.019059445547317987
4000,7.5,0.005718815616264661,0.034726010557784084,0.13189991115859337,0.2538297350439037,0.018589140489007505
4000,8.0,0.005685033280949319,0.03453863685066858,0.1309562388231705,0.25409582339138737,0.018482135263668757
4000,8.5,0.005646705728144247,0.034478508195481206,0.13020880389770492,0.25457907478665504,0.01837340211572499
4000,9.0,0.00565696155283653,0.03443727403474493,0.12971392416515246,0.2540841205864591,0.018394473156376594
4000,9.5,0.00561590875032563,0.034286697850740296,0.12762968196330518,0.25365579792608384,0.018264096313955338
4500,1.0,0.009068231946612514,0.0394861863617378,0.12597485901265343,0.25808052600616366,0.027134604117123144
4500,1.5,0.009068231946612514,0.0394861863617378,0.12597485901265343,0.25808052600616366,0.027134604117123144
4500,2.0,0.009068231946612514,0.0394861863617378,0.12597485901265343,0.25808052600616366,0.027134604117123144
4500,2.5,0.009068231946612514,0.0394861863617378,0.12597485901265343,0.25808052600616366,0.027134604117123144
4500,3.0,0.009164358835674773,0.040894913840482834,0.13026426557471976,0.2641721900021593,0.02757985175100451
4500,3.5,0.009164358835674773,0.040894913840482834,0.13026426557471976,0.2641721900021593,0.02757985175100451
4500,4.0,0.009164358835674773,0.040894913840482834,0.13026426557471973,0.2641721900021593,0.02757985175100451
4500,4.5,0.009164359473082044,0.040896155554720544,0.1298412084515698,0.26435225824802444,0.02757572885711772
4500,5.0,0.009059656419890386,0.040956367294330005,0.13101113174961407,0.26585807370732834,0.02736164620865341
4500,5.5,0.00889441052292445,0.040749114165675816,0.13092268320373782,0.26625394198921687,0.02696063105689277
4500,6.0,0.0072782923484183155,0.038858026259072365,0.13007120116063198,0.2636476849061429,0.022908115080060663
4500,6.5,0.007027144293714761,0.03822678120042058,0.12849141172956008,0.26370984155174687,0.02221732751075434
4500,7.0,0.006917943969217328,0.038065185916660256,0.12832163658962087,0.2636230755792079,0.0219287959572108
4500,7.5,0.006699361259267263,0.037284537468531685,0.12571904436752895,0.26137897095896584,0.021291450102678116
4500,8.0,0.0066927433877775125,0.03721730881799951,0.12493282284983363,0.2617153317189146,0.02126415108981253
4500,8.5,0.0066803372142416745,0.03722781018689728,0.1255024670672423,0.26157360836290555,0.021237547160485523
4500,9.0,0.006686328028732841,0.03720769734915001,0.12383288595124617,0.26184277287625607,0.021239363085496395
4500,9.5,0.006654333175335215,0.036873858025945776,0.12255493070823312,0.26056874336260005,0.021119896549616386
5000,1.0,0.010190710976886916,0.039813514401264474,0.12074600901725764,0.26460716436157594,0.029562465003771705
5000,1.5,0.010161491722807656,0.04145376925883791,0.12103614488872973,0.2665785955110131,0.0297293351487733
5000,2.0,0.010161491722807656,0.04145376925883791,0.12103614488872971,0.2665785955110131,0.0297293351487733
5000,2.5,0.010161491722807656,0.04145376925883791,0.12103614488872973,0.2665785955110131,0.0297293351487733
5000,3.0,0.010161491722807656,0.04145376925883791,0.12103614488872971,0.2665785955110131,0.0297293351487733
5000,3.5,0.010161491722807656,0.04145376925883791,0.12103614488872971,0.2665785955110131,0.0297293351487733
5000,4.0,0.010161492360214927,0.04145501097307563,0.12067737459345262,0.26675866375687823,0.029724629094191095
5000,4.5,0.010257564426209675,0.04286373845182066,0.12466073306874281,0.27284941035773186,0.030187410265831337
5000,5.0,0.010257564426209675,0.04286373845182066,0.12466073306874281,0.27284941035773186,0.030187410265831337
5000,5.5,0.010092318075036156,0.0426566088334995,0.12460365632868543,0.2732452786396204,0.029803271791826614
5000,6.0,0.008786233629253824,0.041339718688387504,0.12523039705861722,0.27331902762232535,0.026729350269357202
5000,6.5,0.00822224167577501,0.04009801405843739,0.12290869742358114,0.2700991544469119,0.02525273416110472
5000,7.0,0.008018483826149978,0.040038061732047776,0.12412312704084742,0.2721848271721195,0.02478029474585928
5000,7.5,0.007932765275095555,0.03940548260948675,0.12105120976908267,0.27024642742207067,0.024480115943221185
5000,8.0,0.007812410875714126,0.03874300138408363,0.11855434902558047,0.26815367436697024,0.024099764092041343
5000,8.5,0.007739686398846899,0.03878531872361974,0.1187333957690695,0.26896073800806536,0.023933837566642434
5000,9.0,0.007722518537658066,0.038697484073757046,0.11791263723039,0.2687595452964004,0.023875670704312582
5000,9.5,0.0077202443840300615,0.03868703574466438,0.11725429580061987,0.26877794970756963,0.0238624976729701
5500,1.0,0.010529547450434731,0.04145391728063939,0.11885695035783127,0.26774017700381997,0.030477942469251423
5500,1.5,0.010500421167258165,0.04309417213821282,0.11914548017609759,0.26971160815325707,0.03064194092695549
5500,2.0,0.010433652066986782,0.04270032014058159,0.11933551375120294,0.26946906726617204,0.03045218098204817
5500,2.5,0.010433652066986782,0.04270032014058159,0.11933551375120297,0.26946906726617204,0.03045218098204817
5500,3.0,0.010433652066986782,0.04270032014058159,0.11933551375120294,0.26946906726617204,0.03045218098204817
5500,3.5,0.010433652066986782,0.04270032014058159,0.11933551375120294,0.26946906726617204,0.03045218098204817
5500,4.0,0.010433652720329235,0.042700966588333174,0.11900410524851883,0.26965363721818386,0.030447444035140624
5500,4.5,0.010433652720329235,0.042700966588333174,0.11900410524851886,0.26965363721818386,0.030447444035140624
5500,5.0,0.010281332155221184,0.04247742239861181,0.11910580584196791,0.2702435290349922,0.030097400968554754
5500,5.5,0.010114520901730855,0.04240334399876514,0.11929222889603804,0.27073899659646744,0.02973376980013008
5500,6.0,0.009758909729087852,0.04201390089727984,0.1193386607796309,0.27120911751019844,0.02891451684541615
5500,6.5,0.008408641410875738,0.04024160175717285,0.11827975544572529,0.2698900629456613,0.025651726032726228
5500,7.0,0.00822774907859545,0.03994655904959242,0.11758128918768508,0.2695183796469793,0.02519074968292735
5500,7.5,0.008098149017811843,0.039550606053953004,0.11558083072495966,0.26840251994608527,0.024822091961217204
5500,8.0,0.00795997606065906,0.03884305481786891,0.11382301806381516,0.2662407185771518,0.024402934131413062
5500,8.5,0.00791744786403311,0.03862412910935816,0.11159623723988492,0.2650629865024098,0.024253089520860346
5500,9.0,0.007917268220561616,0.03863414137352059,0.11170816043308557,0.2650688220474146,0.024254987394839184
5500,9.5,0.007863701131309637,0.03896992002254132,0.11183574389600168,0.2682297835022726,0.02416958855068373
6000,1.0,0.010427454796220497,0.042222349261916495,0.11511367942649829,0.274479773085879,0.03032252417194252
6000,1.5,0.010683691582460969,0.04427001644343609,0.11593922020865835,0.27850664233726585,0.03115142397455938
6000,2.0,0.010683691582460969,0.04427001644343609,0.11593922020865835,0.27850664233726585,0.03115142397455938
6000,2.5,0.010683691582460969,0.04427001644343609,0.11593922020865835,0.27850664233726585,0.03115142397455938
6000,3.0,0.010539960467253003,0.04372127567357098,0.11590106691004198,0.2778194284302264,0.030774750227431626
6000,3.5,0.010539961076394697,0.043721599777529735,0.1155944883396772,0.2779915116201571,0.030769901904596157
6000,4.0,0.010539961076394697,0.043721599777529735,0.11559448833967717,0.2779915116201571,0.030769901904596157
6000,4.5,0.010539961076394697,0.043721599777529735,0.1155944883396772,0.2779915116201571,0.030769901904596157
6000,5.0,0.010387630633237973,0.04349805558780837,0.11570237784775703,0.27858140343696547,0.030420481657577443
6000,5.5,0.010219403579868436,0.043318734172270924,0.11562165590840055,0.27853854197173966,0.030035253445136908
6000,6.0,0.00951076629131685,0.0422762048022576,0.11452077997578161,0.2774092568457125,0.028341701055874288
6000,6.5,0.008537302228657192,0.04129264791890964,0.11484136999490632,0.2784951627544383,0.02603339613132842
6000,7.0,0.008526889073630617,0.04133810316651726,0.11452327441700802,0.27861430920900104,0.02600985492904304
6000,7.5,0.008289208521614815,0.041288204591651965,0.1144153078416571,0.28071214052588206,0.025451569800496895
6000,8.0,0.008108939760882783,0.040404543348212696,0.11181797206019468,0.2784243843482146,0.024905805956291275
6000,8.5,0.008086715256451648,0.040396323242957395,0.11099973559452805,0.2790870550994575,0.02484372162369049
6000,9.0,0.008071310246848188,0.04022841825640914,0.1098050255473322,0.2786024783350934,0.02477546221774056
6000,9.5,0.00806778178068937,0.04027952321531129,0.10925116138253342,0.2784981890620865,0.02476470030339835
6500,1.0,0.01114211275933848,0.04315582651163377,0.11013731126771241,0.27136107491793865,0.03182530970121121
6500,1.5,0.010933333954382942,0.04264275100154491,0.10976280783368557,0.27109002813526406,0.031320122908397204
6500,2.0,0.01073837858098621,0.04502023447867145,0.11259578692496394,0.27907588935476374,0.03129872216814908
6500,2.5,0.01061735541798466,0.04372720619445054,0.11021171802844443,0.27294829339013377,0.030818632299070874
6500,3.0,0.01055317614043939,0.04454218657669584,0.11269137325797228,0.2786231899694038,0.03084713178764627
6500,3.5,0.01055317614043939,0.04454218657669584,0.11269137325797231,0.2786231899694038,0.03084713178764627
6500,4.0,0.010838468504845555,0.044949598900642006,0.11322315433633684,0.28067862807135346,0.031519390683934896
6500,4.5,0.010815949987148776,0.044825641382961925,0.11242092843630433,0.2807353453794162,0.03144112182983846
6500,5.0,0.010539093598021994,0.04459019733045501,0.11316651061979503,0.282586553458117,0.03084359963073407
6500,5.5,0.010495152029814422,0.04442277577770312,0.11246841521612974,0.28128237573099885,0.030712626295854056
6500,6.0,0.010341886942131367,0.04434052682289622,0.11253937935778609,0.2810217372109412,0.030374108738882515
6500,6.5,0.00925838656869868,0.04297939418751355,0.11126828227789207,0.28048513877299697,0.02781067123198834
6500,7.0,0.008742006678300667,0.04207666038953149,0.10914548839739496,0.27915835728791955,0.02650750922112279
6500,7.5,0.00855527597557549,0.041807891335818255,0.10937578047386107,0.2795783612881464,0.026054308343414125
6500,8.0,0.008474295253561514,0.04171267930366462,0.10837819721390136,0.2800655884012899,0.02584397051402093
6500,8.5,0.008297821613331988,0.04080945458650409,0.10634689785574808,0.27744655282257563,0.025312423361403134
6500,9.0,0.008282289777051154,0.04073250324394203,0.10514500801810123,0.27728835000656543,0.025251408575234023
6500,9.5,0.008344393478130593,0.04127815594795447,0.10586889256734304,0.28094865785339324,0.02546605298433444
7000,1.0,0.012786036155617046,0.04572788512654674,0.11109950165767796,0.27894322371855695,0.03550357345860991
7000,1.5,0.012503782361579549,0.04510266531626609,0.11072682075203935,0.2786721769358822,0.034853187839618764
7000,2.0,0.011898136199356655,0.04577311864193425,0.11147130414033997,0.2805187844280177,0.033775396126094405
7000,2.5,0.011898136199356655,0.04577311864193425,0.11147130414033997,0.2805187844280177,0.033775396126094405
7000,3.0,0.011898136199356655,0.04577311864193425,0.11147130414033997,0.2805187844280177,0.033775396126094405
7000,3.5,0.01184698376838451,0.04563811395871188,0.11139426030448184,0.28041949391153403,0.033651794249224806
7000,4.0,0.011898136199356655,0.04577311864193425,0.11147130414033997,0.2805187844280177,0.033775396126094405
7000,4.5,0.01213228221745329,0.04604750971600833,0.11127892161450358,0.2826591617289092,0.03428600379840783
7000,5.0,0.0117235488179303,0.04639120916691458,0.1141321480017176,0.28996344947542313,0.03359518102650962
7000,5.5,0.011741221484341617,0.046387705145171584,0.11364116954400627,0.28889930301530825,0.03361669630828718
7000,6.0,0.01150653857698935,0.0461397362184036,0.11352998183495672,0.28840763664054053,0.033097250147368
7000,6.5,0.010194294174584043,0.04359608519718514,0.10932845841018131,0.28132008772681993,0.029910266045613938
7000,7.0,0.009956861020232384,0.044140329749220546,0.11075275283563538,0.28709440944691467,0.029498400352835404
7000,7.5,0.009889598761490908,0.043911249680499,0.10957272459216433,0.2872100206552886,0.029304528265817077
7000,8.0,0.009692308115638551,0.04365736489388457,0.10945647490287326,0.2877179414289901,0.028840901670541062
7000,8.5,0.009482316236482973,0.042726473621710295,0.10740683425693992,0.28491591047141046,0.028231768067013135
7000,9.0,0.009446809992843593,0.04253716023828161,0.10705899124350417,0.2838632445185295,0.02812382510506207
7000,9.5,0.00944382066674024,0.042646730951011146,0.10598836272550491,0.2847664079224986,0.028112699398302406
7500,1.0,0.013482831036874593,0.04709169454955611,0.1105783470153534,0.28121243913624633,0.03703602235166891
7500,1.5,0.013046331028609148,0.0461611831326834,0.11024652524059851,0.280547898998022,0.03605287380529211
7500,2.0,0.012734966221388188,0.047176218179976186,0.11017180675684503,0.2822482833647844,0.035605943550982795
7500,2.5,0.012537329681443606,0.04677664645434247,0.11037762088125172,0.28244416591360816,0.03516782762350929
7500,3.0,0.012537329681443606,0.04677664645434247,0.11037762088125172,0.28244416591360816,0.03516782762350929
7500,3.5,0.012143193270201334,0.04705544765095754,0.11091105261544466,0.2835027506931703,0.034439494671881836
7500,4.0,0.012086123586057325,0.046801745423434606,0.1105107331156296,0.28330405763703564,0.03428035367785276
7500,4.5,0.012219372036257939,0.046348842158845015,0.10994556185916987,0.2823902711923284,0.034468083880493446
7500,5.0,0.012114042698241963,0.04718323385292169,0.11241031181291293,0.288507147639471,0.03445160530900371
7500,5.5,0.011746563416107662,0.04652315042204641,0.11021433992190603,0.28472449908664943,0.033553851105252684
7500,6.0,0.011572413492181237,0.0463245468209328,0.11011928764739713,0.28433455311530814,0.03316824655206269
7500,6.5,0.010502775803935455,0.045912516361010416,0.11118651222244706,0.2889013964493971,0.030900256682840105
7500,7.0,0.010041074162556816,0.04442373340579672,0.10736839986284659,0.28294877644818306,0.02964074724967442
7500,7.5,0.009953976487916176,0.0439958129920521,0.10659300731466805,0.28135197737037576,0.029384207506943667
7500,8.0,0.009527303626409488,0.043912573083137674,0.10765722065513535,0.28630745947177205,0.028466610015087858
7500,8.5,0.009495908498950677,0.04391054416161049,0.10748322133868464,0.28652415053910485,0.028393770589118027
7500,9.0,0.009786042112780328,0.04418249959431767,0.1060755500123073,0.28807494132183964,0.0290447932316235
7500,9.5,0.009716431712572155,0.04339257619902809,0.1053351913575188,0.2863868089549433,0.02878751140478908
8000,1.0,0.01307812852828554,0.04735117188537726,0.10694559027944199,0.2804690757706489,0.036199636921722136
8000,1.5,0.012983588278010971,0.047234558578316,0.1073398808027506,0.28083420518417934,0.03601388521593726
8000,2.0,0.012759542878140477,0.04683922301205942,0.10775960087968496,0.2823073232043433,0.035541498038770616
8000,2.5,0.012500907041704278,0.04805705278701001,0.10823879088282401,0.28407834172578716,0.035223117186947935
8000,3.0,0.012086479590689337,0.047843500380526774,0.10862150944569131,0.2841610024452523,0.03437490150768614
8000,3.5,0.012287241216465912,0.04752835646974576,0.10844652167280946,0.2837150135219249,0.034730934050375764
8000,4.0,0.012051579061538413,0.048489500875374236,0.10885845271186308,0.2852847933396297,0.03439640884439294
8000,4.5,0.012266096565207312,0.04745885707550367,0.10807381155319279,0.2834670240597599,0.03466892681542328
8000,5.0,0.012532331187289065,0.04775311258174211,0.10763962394448,0.2853408083402199,0.03523313392822587
8000,5.5,0.01205346858167144,0.04858140405051231,0.1079154678068516,0.28857686298264734,0.03439988096361371
8000,6.0,0.012100326526327821,0.04723150615603278,0.10726227546751517,0.2860320642930213,0.034295387597029645
8000,6.5,0.010699330811499258,0.046426840148415464,0.10783183349105856,0.28839400413781874,0.031312568446094605
8000,7.0,0.010409277574347293,0.04519045648268929,0.10484003424094937,0.28427378319358376,0.030475542921958833
8000,7.5,0.010228170575572198,0.04466614330955565,0.10481609909223424,0.28396961362788853,0.030025625512443702
8000,8.0,0.01013677323499165,0.04435531570502821,0.10342850546623071,0.28320049485234333,0.029762897748316978
